ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CATEGORY,SUBCATEGORY,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,PAYMENTFULLNAME
10388,21,86.77,7,1822.17,3/3/2005,Shipped,1,3,2005,Motorcycles,193,S10_4698,Furniture,Bookshelf,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Small,Benitez Violeta
10403,66,100,9,11886.6,4/8/2005,Shipped,2,4,2005,Motorcycles,193,S10_4698,Furniture,Bookshelf,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Large,Devon Elizabeth
10417,56,100,4,9218.16,5/13/2005,Disputed,2,5,2005,Motorcycles,193,S10_4698,Furniture,Bookshelf,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Large,Freyre Diego
10105,50,100,2,7208,2/11/2003,Shipped,1,2,2003,Classic Cars,136,S10_4757,Furniture,Desk,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large,Petersen Jytte
10119,46,100,11,5004.8,4/28/2003,Shipped,2,4,2003,Classic Cars,136,S10_4757,Furniture,Desk,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,Pipps Georg
10129,33,100,2,4398.24,6/12/2003,Shipped,2,6,2003,Classic Cars,136,S10_4757,Furniture,Desk,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,Brown Ann
10143,49,100,15,5597.76,8/10/2003,Shipped,3,8,2003,Classic Cars,136,S10_4757,Furniture,Desk,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,Tam WingC
10155,32,100,13,4526.08,10/6/2003,Shipped,4,10,2003,Classic Cars,136,S10_4757,Furniture,Desk,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Medium,Karttunen Matti
10167,44,100,9,5924.16,10/23/2003,Cancelled,4,10,2003,Classic Cars,136,S10_4757,Furniture,Desk,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,Larsson Maria
10178,24,100,12,3492.48,11/8/2003,Shipped,4,11,2003,Classic Cars,136,S10_4757,Furniture,Desk,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,Roulet Annette
10186,26,100,9,3854.24,11/14/2003,Shipped,4,11,2003,Classic Cars,136,S10_4757,Furniture,Desk,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Medium,Hardy Thomas
10197,45,100,6,5324.4,11/26/2003,Shipped,4,11,2003,Classic Cars,136,S10_4757,Furniture,Desk,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,Saavedra Eduardo
10209,39,100,8,5197.92,1/9/2004,Shipped,1,1,2004,Classic Cars,136,S10_4757,Furniture,Desk,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Medium,Chandler Michael
10222,49,100,12,5997.6,2/19/2004,Shipped,1,2,2004,Classic Cars,136,S10_4757,Furniture,Desk,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium,Thompson Valarie
10248,20,100,3,2910.4,5/7/2004,Cancelled,2,5,2004,Classic Cars,136,S10_4757,Furniture,Desk,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,Yu Kwai
10261,27,100,1,3378.24,6/17/2004,Shipped,2,6,2004,Classic Cars,136,S10_4757,Furniture,Desk,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,Fresnisre Jean
10273,30,100,4,3508.8,7/21/2004,Shipped,3,7,2004,Classic Cars,136,S10_4757,Furniture,Desk,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Medium,Dewey Catherine
10283,25,100,6,2992,8/20/2004,Shipped,3,8,2004,Classic Cars,136,S10_4757,Furniture,Desk,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,Lincoln Elizabeth
10295,24,100,1,3427.2,9/10/2004,Shipped,3,9,2004,Classic Cars,136,S10_4757,Furniture,Desk,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,Yoshido Juri
10307,22,100,9,2692.8,10/14/2004,Shipped,4,10,2004,Classic Cars,136,S10_4757,Furniture,Desk,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Small,Cervantes Francisca
10316,33,100,17,4128.96,11/1/2004,Shipped,4,11,2004,Classic Cars,136,S10_4757,Furniture,Desk,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,Bennett Helen
10325,47,64.93,6,3051.71,11/5/2004,Shipped,4,11,2004,Classic Cars,136,S10_4757,Furniture,Desk,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,Bergulfsen Jonas
10337,25,48.05,8,1201.25,11/21/2004,Shipped,4,11,2004,Classic Cars,136,S10_4757,Furniture,Desk,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,Hernandez Maria
10350,26,75.47,5,1962.22,12/2/2004,Shipped,4,12,2004,Classic Cars,136,S10_4757,Furniture,Desk,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,Freyre Diego
10359,48,54.68,6,2624.64,12/15/2004,Shipped,4,12,2004,Classic Cars,136,S10_4757,Furniture,Desk,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,Henriot Paul
10373,39,100,3,4046.25,1/31/2005,Shipped,1,1,2005,Classic Cars,136,S10_4757,Furniture,Desk,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Medium,Koskitalo Pirkko
10384,34,100,4,4846.7,2/23/2005,Shipped,1,2,2005,Classic Cars,136,S10_4757,Furniture,Desk,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium,Brown Julie
10395,32,100,2,3370.56,3/17/2005,Shipped,1,3,2005,Classic Cars,136,S10_4757,Furniture,Desk,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel,Medium,DaCunha Daniel
10400,64,100,9,9661.44,4/1/2005,Shipped,2,4,2005,Classic Cars,136,S10_4757,Furniture,Desk,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Large,Frick Sue
10414,19,100,3,2764.88,5/6/2005,On Hold,2,5,2005,Classic Cars,136,S10_4757,Furniture,Desk,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,Yoshido Juri
10103,42,100,4,5398.26,1/29/2003,Shipped,1,1,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,Bergulfsen Jonas
10114,31,100,8,4305.28,4/1/2003,Shipped,2,4,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,Bertrand Marie
10126,22,100,4,3347.74,5/28/2003,Shipped,2,5,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart¡n,Medium,Sommer Mart¡n
10140,26,100,4,3188.12,7/24/2003,Shipped,3,7,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,Hirano Juri
10150,20,100,1,3191.2,9/19/2003,Shipped,3,9,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,Natividad Eric
10164,21,100,2,3536.82,10/21/2003,Resolved,4,10,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland,Medium,Mendel Roland
10175,33,100,9,5362.83,11/6/2003,Shipped,4,11,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,Brown Ann
10183,28,100,1,3433.36,11/13/2003,Shipped,4,11,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium,Cervantes Francisca
10194,26,100,4,4263.74,11/25/2003,Shipped,4,11,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,Saveley Mary
10207,31,100,15,4076.19,12/9/2003,Shipped,4,12,2003,Classic Cars,147,S10_4962,Furniture,Cabinet,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie,Medium,Franco Valarie
10217,48,100,4,7020.48,2/4/2004,Shipped,1,2,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Large,Victorino Wendy
10229,50,100,9,6426.5,3/11/2004,Shipped,1,3,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10245,28,100,2,4591.72,5/4/2004,Shipped,2,5,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium,Murphy Leslie
10259,26,100,12,4033.38,6/15/2004,Shipped,2,6,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,69045,Singapore,APAC,Victorino,Wendy,Medium,Victorino Wendy
10270,32,100,2,4302.08,7/19/2004,Shipped,3,7,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Medium,Huxley Adrian
10281,44,100,9,7020.64,8/19/2004,Shipped,3,8,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Large,Yu Kyung
10291,30,100,4,3855.9,9/8/2004,Shipped,3,9,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,Larsson Maria
10305,38,100,13,6680.78,10/13/2004,Shipped,4,10,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta,Medium,Hernandez Marta
10313,40,100,7,6678,10/22/2004,Shipped,4,10,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi,Medium,Tannamuri Yoshi
10322,46,61.99,8,2851.54,11/4/2004,Shipped,4,11,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie,Small,Young Valarie
10334,26,100,2,3188.12,11/19/2004,On Hold,4,11,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,Berglund Christina
10347,27,100,2,4428,11/29/2004,Shipped,4,11,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Medium,Ferguson Peter
10357,43,100,9,5780.92,12/10/2004,Shipped,4,12,2004,Classic Cars,147,S10_4962,Furniture,Cabinet,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,Nelson Valarie
10370,35,65.63,4,2297.05,1/20/2005,Shipped,1,1,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,O'Hara Anna
10381,37,100,6,6231.54,2/17/2005,Shipped,1,2,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium,Brown Julie
10391,37,46.9,7,1735.3,3/9/2005,Shipped,1,3,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Small,O'Hara Anna
10411,27,100,2,4427.73,5/1/2005,Shipped,2,5,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,Fresnisre Jean
10425,38,100,12,5894.94,5/31/2005,In Process,2,5,2005,Classic Cars,147,S10_4962,Furniture,Cabinet,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,Labrune Janine
10108,33,100,6,5265.15,3/3/2003,Shipped,1,3,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,Cruz Arnold
10122,42,100,10,7599.9,5/8/2003,Shipped,2,5,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence,Large,Lebihan Laurence
10135,42,100,7,8008.56,7/2/2003,Shipped,3,7,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large,Nelson Valarie
10147,48,100,7,9245.76,9/5/2003,Shipped,3,9,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Large,Nelson Allen
10159,41,100,2,8296.35,10/10/2003,Shipped,4,10,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Large,Brown Julie
10169,30,100,2,5019.9,11/4/2003,Shipped,4,11,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna,Medium,O'Hara Anna
10181,27,100,14,5411.07,11/12/2003,Shipped,4,11,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel,Medium,Oeztan Veysel
10191,21,100,3,3840.9,11/20/2003,Shipped,4,11,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,Pfalzheim Henriette
10203,20,100,8,3930.4,12/2/2003,Shipped,4,12,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10211,41,100,2,7498.9,1/15/2004,Shipped,1,1,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Auto Canal Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique,Large,Perrier Dominique
10225,27,100,9,4517.91,2/22/2004,Shipped,1,2,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,Holz Michael
10238,28,100,3,5774.72,4/9/2004,Shipped,2,4,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,Petersen Jytte
10253,24,100,13,3922.56,6/1/2004,Cancelled,2,6,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth,Medium,Devon Elizabeth
10266,44,100,14,9160.36,7/6/2004,Shipped,3,7,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large,Moroni Maurizio
10276,50,100,3,9631,8/2/2004,Shipped,3,8,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel,Large,Barajas Miguel
10287,21,100,12,3432.24,8/30/2004,Shipped,3,8,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Gensve,,1203,Switzerland,EMEA,Holz,Michael,Medium,Holz Michael
10300,33,100,5,5521.89,10/4/2003,Shipped,4,10,2003,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland,Medium,Keitel Roland
10310,33,100,10,6934.62,10/16/2004,Shipped,4,10,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Toms Spezialitten, Ltd",0221-5554327,Mehrheimerstr. 369,,Koln,,50739,Germany,EMEA,Pfalzheim,Henriette,Medium,Pfalzheim Henriette
10320,31,100,3,6876.11,11/3/2004,Shipped,4,11,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,,Lule,,S-958 22,Sweden,EMEA,Berglund,Christina,Medium,Berglund Christina
10329,41,71.47,5,2930.27,11/15/2004,Shipped,4,11,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,Yu Kwai
10341,45,79.65,2,3584.25,11/24/2004,Shipped,4,11,2004,Classic Cars,194,S12_1099,Furniture,Bookshelf,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Medium,Pipps Georg
10363,33,85.39,3,2817.87,1/6/2005,Shipped,1,1,2005,Classic Cars,194,S12_1099,Furniture,Bookshelf,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Small,Suominen Kalle
10375,45,76,7,3420,2/3/2005,Shipped,1,2,2005,Classic Cars,194,S12_1099,Furniture,Bookshelf,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,Labrune Janine
10389,26,99.04,4,2575.04,3/3/2005,Shipped,1,3,2005,Classic Cars,194,S12_1099,Furniture,Bookshelf,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,Larsson Maria
10419,12,100,13,1961.28,5/17/2005,Shipped,2,5,2005,Classic Cars,194,S12_1099,Furniture,Bookshelf,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,Pipps Georg
10105,41,100,15,8690.36,2/11/2003,Shipped,1,2,2003,Classic Cars,207,S12_1108,Furniture,Chair,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Large,Petersen Jytte
10117,33,100,9,6034.38,4/16/2003,Shipped,2,4,2003,Classic Cars,207,S12_1108,Furniture,Chair,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,Natividad Eric
10127,46,100,2,11279.2,6/3/2003,Shipped,2,6,2003,Classic Cars,207,S12_1108,Furniture,Chair,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff,Large,Young Jeff
10142,33,100,12,8023.29,8/8/2003,Shipped,3,8,2003,Classic Cars,207,S12_1108,Furniture,Chair,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large,Nelson Valarie
10153,20,100,11,4904,9/28/2003,Shipped,3,9,2003,Classic Cars,207,S12_1108,Furniture,Chair,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,Freyre Diego
10165,44,100,3,8594.52,10/22/2003,Shipped,4,10,2003,Classic Cars,207,S12_1108,Furniture,Chair,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Large,Natividad Eric
10176,33,100,2,7474.5,11/6/2003,Shipped,4,11,2003,Classic Cars,207,S12_1108,Furniture,Chair,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Large,Moroni Maurizio
10185,21,100,13,3883.74,11/14/2003,Shipped,4,11,2003,Classic Cars,207,S12_1108,Furniture,Chair,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Medium,Tam WingC
10196,47,100,5,8887.7,11/26/2003,Shipped,4,11,2003,Classic Cars,207,S12_1108,Furniture,Chair,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Large,Murphy Leslie
10208,46,100,13,8602.92,1/2/2004,Shipped,1,1,2004,Classic Cars,207,S12_1108,Furniture,Chair,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Large,Saveley Mary
10220,32,100,2,7181.44,2/12/2004,Shipped,1,2,2004,Classic Cars,207,S12_1108,Furniture,Chair,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean,Large,Cassidy Dean
10231,42,100,2,8378.58,3/19/2004,Shipped,1,3,2004,Classic Cars,207,S12_1108,Furniture,Chair,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Large,Fernandez Jesus
10247,44,100,2,10606.2,5/5/2004,Shipped,2,5,2004,Classic Cars,207,S12_1108,Furniture,Chair,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle,Large,Suominen Kalle
10272,35,100,2,5818.4,7/20/2004,Shipped,3,7,2004,Classic Cars,207,S12_1108,Furniture,Chair,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung,Medium,Yu Kyung
10282,41,100,5,7071.27,8/20/2004,Shipped,3,8,2004,Classic Cars,207,S12_1108,Furniture,Chair,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Large,Nelson Valarie
10293,46,100,8,8411.56,9/9/2004,Shipped,3,9,2004,Classic Cars,207,S12_1108,Furniture,Chair,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Large,Accorti Paolo
10306,31,100,13,6570.76,10/14/2004,Shipped,4,10,2004,Classic Cars,207,S12_1108,Furniture,Chair,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,Ashworth Victoria
10314,38,100,5,7975.44,10/22/2004,Shipped,4,10,2004,Classic Cars,207,S12_1108,Furniture,Chair,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Large,Ibsen Palle
10325,42,64,8,2688,11/5/2004,Shipped,4,11,2004,Classic Cars,207,S12_1108,Furniture,Chair,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Small,Bergulfsen Jonas
10336,33,57.22,10,1888.26,11/20/2004,Shipped,4,11,2004,Classic Cars,207,S12_1108,Furniture,Chair,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Small,Bertrand Marie
